code,tradeStatus,code_name
sz.000498,1,山东路桥
sz.000501,1,鄂武商A
sz.000502,1,绿景控股
sz.000503,1,国新健康
sz.000504,1,ST生物
sz.000505,1,京粮控股
sz.000506,1,中润资源
sz.000507,1,珠海港
sz.000509,1,*ST华塑
sz.000510,1,新金路
sz.000513,1,丽珠集团
sz.000514,1,渝开发
sz.000516,1,国际医学
sz.000517,1,荣安地产
sz.000518,1,四环生物
sz.000519,1,中兵红箭
sz.000520,1,长航凤凰
sz.000521,1,长虹美菱
sz.000523,1,广州浪奇
sz.000524,1,岭南控股
sz.000525,1,红太阳
sz.000526,1,紫光学大
sz.000528,1,柳工
sz.000529,1,广弘控股
sz.000530,1,冰山冷热
sz.000531,1,穗恒运A
sz.000532,1,华金资本
sz.000533,1,顺钠股份
sz.000534,1,万泽股份
sz.000536,1,*ST华映
sz.000537,1,广宇发展
sz.000538,1,云南白药
sz.000539,1,粤电力A
sz.000540,1,中天金融
sz.000541,1,佛山照明
sz.000543,1,皖能电力
sz.000544,1,中原环保
sz.000545,1,金浦钛业
sz.000546,1,金圆股份
sz.000547,1,航天发展
sz.000548,1,湖南投资
sz.000550,1,江铃汽车
sz.000551,1,创元科技
sz.000552,1,靖远煤电
sz.000553,1,安道麦A
sz.000554,1,泰山石油
sz.000555,1,神州信息
sz.000557,1,西部创业
sz.000558,1,莱茵体育
sz.000559,1,万向钱潮
sz.000560,1,我爱我家
sz.000561,1,烽火电子
sz.000563,1,陕国投A
sz.000564,1,供销大集
sz.000565,1,渝三峡A
sz.000566,1,海南海药
sz.000567,1,海德股份
sz.000568,1,泸州老窖
sz.000570,1,苏常柴A
sz.000571,1,*ST大洲
sz.000572,1,ST海马
sz.000573,1,粤宏远A
sz.000576,1,广东甘化
sz.000581,1,威孚高科
sz.000582,1,北部湾港
sz.000584,1,哈工智能
sz.000585,1,*ST东电
sz.000586,1,汇源通信
sz.000587,1,*ST金洲
sz.000589,1,贵州轮胎
sz.000590,1,启迪古汉
sz.000591,1,太阳能
sz.000592,1,平潭发展
sz.000593,1,大通燃气
sz.000595,1,*ST宝实
sz.000596,1,古井贡酒
sz.000597,1,东北制药
sz.000598,1,兴蓉环境
sz.000599,1,青岛双星
sz.000600,1,建投能源
sz.000601,1,韶能股份
sz.000603,1,盛达资源
sz.000605,1,渤海股份
sz.000606,1,顺利办
sz.000607,1,华媒控股
sz.000608,1,阳光股份
sz.000609,1,中迪投资
sz.000610,1,西安旅游
sz.000611,1,ST天首
sz.000612,1,焦作万方
sz.000613,1,大东海A
sz.000615,1,京汉股份
sz.000616,1,海航投资
sz.000617,1,中油资本
sz.000619,1,海螺型材
sz.000620,1,新华联
sz.000622,1,恒立实业
sz.000623,1,吉林敖东
sz.000625,1,长安汽车
sz.000626,1,远大控股
sz.000627,1,天茂集团
sz.000628,1,高新发展
sz.000629,1,攀钢钒钛
sz.000630,1,铜陵有色
sz.000631,1,顺发恒业
sz.000632,1,三木集团
sz.000633,1,合金投资
sz.000635,1,英力特
sz.000636,1,风华高科
sz.000637,1,茂化实华
sz.000638,1,万方发展
sz.000639,1,西王食品
sz.000650,1,仁和药业
sz.000651,1,格力电器
sz.000652,1,泰达股份
sz.000655,1,金岭矿业
sz.000656,1,金科股份
sz.000657,1,中钨高新
sz.000659,1,珠海中富
sz.000661,1,长春高新
sz.000662,1,*ST天夏
sz.000663,1,*ST永林
sz.000665,1,湖北广电
sz.000666,1,经纬纺机
sz.000667,1,美好置业
sz.000668,1,荣丰控股
sz.000669,1,*ST金鸿
sz.000670,0,*ST盈方
sz.000671,1,阳光城
sz.000672,1,上峰水泥
sz.000673,1,*ST当代
sz.000676,1,智度股份
sz.000677,1,恒天海龙
sz.000678,1,襄阳轴承
sz.000679,1,*ST友谊
sz.000680,1,山推股份
sz.000681,1,视觉中国
sz.000682,1,东方电子
sz.000683,1,远兴能源
sz.000685,1,中山公用
sz.000686,1,东北证券
sz.000687,1,*ST华讯
sz.000688,1,国城矿业
sz.000690,1,宝新能源
sz.000691,1,亚太实业
sz.000692,1,惠天热电
sz.000695,1,滨海能源
sz.000697,1,炼石航空
sz.000698,1,沈阳化工
sz.000700,1,模塑科技
sz.000701,1,厦门信达
sz.000702,1,正虹科技
sz.000703,1,恒逸石化
sz.000705,1,浙江震元
sz.000707,1,ST双环
sz.000708,1,中信特钢
sz.000709,1,河钢股份
sz.000710,1,贝瑞基因
sz.000711,1,京蓝科技
sz.000712,1,锦龙股份
sz.000713,1,丰乐种业
sz.000715,1,中兴商业
sz.000716,1,黑芝麻
sz.000717,1,韶钢松山
sz.000718,1,苏宁环球
sz.000719,1,中原传媒
sz.000720,1,新能泰山
sz.000721,1,西安饮食
sz.000722,1,湖南发展
sz.000723,1,美锦能源
sz.000725,1,京东方A
sz.000726,1,鲁泰A
sz.000727,1,*ST东科
sz.000728,1,国元证券
sz.000729,1,燕京啤酒
sz.000731,1,四川美丰
sz.000732,1,泰禾集团
sz.000733,1,振华科技
sz.000735,1,罗牛山
sz.000736,1,中交地产
sz.000737,1,ST南风
sz.000738,1,航发控制
sz.000739,1,普洛药业
sz.000750,1,国海证券
sz.000751,1,锌业股份
sz.000752,1,*ST西发
sz.000753,1,漳州发展
sz.000755,1,山西路桥
sz.000756,1,新华制药
sz.000757,1,浩物股份
sz.000758,1,中色股份
sz.000759,1,中百集团
sz.000760,0,*ST斯太
sz.000761,1,本钢板材
sz.000762,1,西藏矿业
sz.000766,1,通化金马
sz.000767,1,漳泽电力
sz.000768,1,中航飞机
sz.000776,1,广发证券
sz.000777,1,中核科技
sz.000778,1,新兴铸管
sz.000779,1,甘咨询
sz.000780,1,*ST平能
sz.000782,1,美达股份
sz.000783,1,长江证券
sz.000785,1,居然之家
sz.000786,1,北新建材
sz.000788,1,北大医药
sz.000789,1,万年青
sz.000790,1,华神科技
sz.000791,1,甘肃电投
sz.000792,0,*ST盐湖
sz.000793,1,华闻集团
sz.000795,1,英洛华
sz.000796,1,凯撒旅业
sz.000797,1,中国武夷
sz.000798,1,中水渔业
sz.000799,1,酒鬼酒
sz.000800,1,一汽解放
sz.000801,1,四川九洲
sz.000802,1,北京文化
sz.000803,1,*ST北能
sz.000806,1,*ST银河
sz.000807,1,云铝股份
sz.000809,1,铁岭新城
sz.000810,1,创维数字
sz.000811,1,冰轮环境
sz.000812,1,陕西金叶
sz.000813,1,德展健康
sz.000815,1,美利云
sz.000816,1,ST慧业
sz.000818,1,航锦科技
sz.000819,1,岳阳兴长
sz.000820,1,*ST节能
sz.000821,1,京山轻机
sz.000822,1,山东海化
sz.000823,1,超声电子
sz.000825,1,太钢不锈
sz.000826,1,启迪环境
sz.000828,1,东莞控股
sz.000829,1,天音控股
sz.000830,1,鲁西化工
sz.000831,1,五矿稀土
sz.000833,1,粤桂股份
sz.000835,1,*ST长动
sz.000836,1,富通鑫茂
sz.000837,1,*ST秦机
sz.000838,1,财信发展
sz.000839,1,中信国安
sz.000848,1,承德露露
sz.000850,1,华茂股份
sz.000851,1,高鸿股份
sz.000852,1,石化机械
sz.000856,1,冀东装备
sz.000858,1,五粮液
sz.000859,1,国风塑业
sz.000860,1,顺鑫农业
sz.000861,1,海印股份
sz.000862,1,银星能源
sz.000863,1,三湘印象
sz.000868,1,ST安凯
sz.000869,1,张裕A
sz.000875,1,吉电股份
sz.000876,1,新希望
sz.000877,0,天山股份
sz.000878,1,云南铜业
sz.000880,1,潍柴重机
sz.000881,1,中广核技
sz.000882,1,华联股份
sz.000883,1,湖北能源
sz.000885,1,城发环境
sz.000886,1,海南高速
sz.000887,1,中鼎股份
sz.000888,1,峨眉山A
sz.000889,1,中嘉博创
sz.000890,1,*ST胜尔
sz.000892,1,欢瑞世纪
sz.000893,1,亚钾国际
sz.000895,1,双汇发展
sz.000897,1,津滨发展
sz.000898,1,鞍钢股份
sz.000899,1,赣能股份
sz.000900,1,现代投资
sz.000901,1,航天科技
sz.000902,1,新洋丰
sz.000903,1,云内动力
sz.000905,1,厦门港务
sz.000906,1,浙商中拓
sz.000908,1,景峰医药
sz.000909,1,数源科技
sz.000910,1,大亚圣象
sz.000911,1,南宁糖业
sz.000912,1,泸天化
sz.000913,1,钱江摩托
sz.000915,1,山大华特
sz.000917,1,电广传媒
sz.000918,1,嘉凯城
sz.000919,1,金陵药业
sz.000920,1,南方汇通
sz.000921,1,海信家电
sz.000922,1,佳电股份
sz.000923,1,河钢资源
sz.000925,1,众合科技
sz.000926,1,福星股份
sz.000927,1,*ST夏利
sz.000928,1,中钢国际
sz.000929,1,兰州黄河
sz.000930,1,中粮科技
sz.000931,1,中关村
sz.000932,1,华菱钢铁
sz.000933,1,神火股份
sz.000935,1,四川双马
sz.000936,1,华西股份
sz.000937,1,冀中能源
sz.000938,1,紫光股份
sz.000939,0,*ST凯迪
sz.000948,1,南天信息
sz.000949,1,新乡化纤
sz.000950,1,重药控股
sz.000951,1,中国重汽
sz.000952,1,广济药业
sz.000953,1,*ST河化
sz.000955,1,欣龙控股
sz.000957,1,中通客车
sz.000958,1,东方能源
sz.000959,1,首钢股份
sz.000960,1,锡业股份
sz.000961,1,中南建设
sz.000962,1,东方钽业
sz.000963,1,华东医药
sz.000965,1,天保基建
sz.000966,1,长源电力
sz.000967,1,盈峰环境
sz.000968,1,蓝焰控股
sz.000969,1,安泰科技
sz.000970,1,中科三环
sz.000971,1,*ST高升
sz.000972,1,ST中基
sz.000973,1,佛塑科技
sz.000975,1,银泰黄金
sz.000976,1,华铁股份
sz.000977,1,浪潮信息
sz.000978,1,桂林旅游
sz.000980,1,*ST众泰
sz.000981,1,*ST银亿
sz.000982,1,*ST中绒
sz.000983,1,西山煤电
sz.000985,1,大庆华科
sz.000987,1,越秀金控
sz.000988,1,华工科技
sz.000989,1,九芝堂
sz.000990,1,诚志股份
sz.000993,1,闽东电力
sz.000995,0,*ST皇台
sz.000996,1,中国中期
sz.000997,1,新大陆
sz.000998,1,隆平高科
sz.000999,1,华润三九
sz.001696,1,宗申动力
sz.001872,1,招商港口
sz.001896,1,豫能控股
sz.001914,1,招商积余
sz.001965,1,招商公路
sz.001979,1,招商蛇口
sz.002001,1,新和成
sz.002002,1,鸿达兴业
sz.002003,1,伟星股份
sz.002004,1,华邦健康
sz.002005,1,*ST德豪
sz.002006,1,精功科技
sz.002007,1,华兰生物
sz.002008,1,大族激光
sz.002009,1,天奇股份
sz.002010,1,传化智联
sz.002011,1,盾安环境
sz.002012,1,凯恩股份
sz.002013,1,中航机电
sz.002014,1,永新股份
sz.002015,1,协鑫能科
sz.002016,1,世荣兆业
sz.002017,1,东信和平
sz.002019,1,亿帆医药
sz.002020,1,京新药业
sz.002021,1,ST中捷
sz.002022,1,科华生物
sz.002023,1,海特高新
sz.002024,1,苏宁易购
sz.002025,1,航天电器
sz.002026,1,山东威达
sz.002027,1,分众传媒
sz.002028,1,思源电气
sz.002029,1,七匹狼
sz.002030,1,达安基因
sz.002031,1,巨轮智能
sz.002032,1,苏泊尔
sz.002033,1,丽江股份
sz.002034,1,旺能环境
sz.002035,1,华帝股份
sz.002036,1,联创电子
sz.002037,1,保利联合
sz.002038,1,双鹭药业
sz.002039,1,黔源电力
sz.002040,1,南京港
sz.002041,1,登海种业
sz.002042,1,华孚时尚
sz.002043,1,兔宝宝
sz.002044,1,美年健康
sz.002045,1,国光电器
sz.002046,1,轴研科技
sz.002047,1,宝鹰股份
sz.002048,1,宁波华翔
sz.002049,1,紫光国微
sz.002050,1,三花智控
sz.002051,1,中工国际
sz.002052,1,*ST同洲
sz.002053,1,云南能投
sz.002054,1,德美化工
sz.002055,1,得润电子
sz.002056,1,横店东磁
sz.002057,1,中钢天源
sz.002058,1,威尔泰
sz.002059,1,云南旅游
sz.002060,1,粤水电
sz.002061,1,浙江交科
sz.002062,1,宏润建设
sz.002063,1,远光软件
sz.002064,1,华峰氨纶
sz.002065,1,东华软件
sz.002066,1,瑞泰科技
sz.002067,1,景兴纸业
sz.002068,1,黑猫股份
sz.002069,1,獐子岛
sz.002071,1,*ST长城
sz.002072,1,ST凯瑞
sz.002073,1,软控股份
sz.002074,1,国轩高科
sz.002075,1,沙钢股份
sz.002076,1,*ST雪莱
sz.002077,1,*ST大港
sz.002078,1,太阳纸业
sz.002079,1,苏州固锝
sz.002080,1,中材科技
sz.002081,1,金螳螂
sz.002082,1,万邦德
sz.002083,1,孚日股份
sz.002084,1,海鸥住工
sz.002085,1,万丰奥威
sz.002086,1,*ST东洋
sz.002087,1,新野纺织
sz.002088,1,鲁阳节能
sz.002089,1,ST新海
sz.002090,1,金智科技
sz.002091,1,江苏国泰
sz.002092,1,中泰化学
sz.002093,1,国脉科技
sz.002094,1,青岛金王
sz.002095,1,生意宝
sz.002096,1,南岭民爆
sz.002097,1,山河智能
sz.002098,1,浔兴股份
sz.002099,1,海翔药业
sz.002100,1,天康生物
sz.002101,1,广东鸿图
sz.002102,1,ST冠福
sz.002103,1,广博股份
sz.002104,1,恒宝股份
sz.002105,1,信隆健康
sz.002106,1,莱宝高科
sz.002107,1,沃华医药
sz.002108,1,沧州明珠
sz.002109,1,兴化股份
sz.002110,1,三钢闽光
sz.002111,1,威海广泰
sz.002112,1,三变科技
sz.002113,1,*ST天润
sz.002114,1,罗平锌电
sz.002115,1,三维通信
sz.002116,1,中国海诚
sz.002117,1,东港股份
sz.002118,1,紫鑫药业
sz.002119,1,康强电子
sz.002120,1,韵达股份
sz.002121,1,*ST科陆
sz.002122,1,*ST天马
sz.002123,1,梦网集团
sz.002124,1,天邦股份
sz.002125,1,湘潭电化
sz.002126,1,银轮股份
sz.002127,1,南极电商
sz.002128,1,露天煤业
sz.002129,1,中环股份
sz.002130,1,沃尔核材
sz.002131,1,利欧股份
sz.002132,1,恒星科技
sz.002133,1,广宇集团
sz.002134,1,天津普林
sz.002135,1,东南网架
sz.002136,1,安纳达
sz.002137,1,麦达数字
sz.002138,1,顺络电子
sz.002139,1,拓邦股份
sz.002140,1,东华科技
sz.002141,1,贤丰控股
sz.002142,1,宁波银行
sz.002144,1,宏达高科
sz.002145,1,中核钛白
sz.002146,1,荣盛发展
sz.002147,1,*ST新光
sz.002148,1,北纬科技
sz.002149,1,西部材料
sz.002150,1,通润装备
sz.002151,1,北斗星通
sz.002152,1,广电运通
sz.002153,1,石基信息
sz.002154,1,报喜鸟
sz.002155,1,湖南黄金
sz.002156,1,通富微电
sz.002157,1,正邦科技
sz.002158,1,汉钟精机
sz.002159,1,三特索道
sz.002160,1,常铝股份
sz.002161,1,远望谷
sz.002162,1,悦心健康
sz.002163,1,海南发展
sz.002164,1,宁波东力
sz.002165,1,红宝丽
sz.002166,1,莱茵生物
sz.002167,1,东方锆业
sz.002168,1,惠程科技
sz.002169,1,智光电气
sz.002170,1,芭田股份
sz.002171,1,楚江新材
sz.002172,1,澳洋健康
sz.002173,1,创新医疗
sz.002174,1,游族网络
sz.002175,1,*ST东网
sz.002176,1,*ST江特
sz.002177,1,御银股份
sz.002178,1,延华智能
sz.002179,1,中航光电
sz.002180,1,纳思达
sz.002181,1,粤传媒
sz.002182,1,云海金属
sz.002183,1,怡亚通
sz.002184,1,海得控制
sz.002185,1,华天科技
sz.002186,1,全聚德
sz.002187,1,广百股份
sz.002188,1,ST巴士
sz.002189,1,中光学
sz.002190,1,成飞集成
sz.002191,1,劲嘉股份
sz.002192,1,*ST融捷
sz.002193,1,如意集团
sz.002194,1,武汉凡谷
sz.002195,1,二三四五
sz.002196,1,方正电机
sz.002197,1,证通电子
sz.002198,1,嘉应制药
sz.002199,1,东晶电子
sz.002200,1,ST云投
sz.002201,1,九鼎新材
sz.002202,1,金风科技
sz.002203,1,海亮股份
sz.002204,1,大连重工
sz.002205,1,国统股份
sz.002206,1,海利得
sz.002207,1,准油股份
sz.002208,1,合肥城建
sz.002209,1,达意隆
sz.002210,1,*ST飞马
sz.002211,1,宏达新材
sz.002212,1,南洋股份
sz.002213,1,大为股份
sz.002214,1,大立科技
sz.002215,1,诺普信
sz.002216,1,三全食品
sz.002217,1,合力泰
sz.002218,1,拓日新能
sz.002219,1,*ST恒康
sz.002220,1,天宝退
sz.002221,1,东华能源
sz.002222,1,福晶科技
sz.002223,1,鱼跃医疗
sz.002224,1,三力士
sz.002225,1,濮耐股份
sz.002226,0,江南化工
sz.002227,1,奥特迅
sz.002228,1,合兴包装
sz.002229,1,鸿博股份
sz.002230,1,科大讯飞
sz.002231,1,奥维通信
sz.002232,1,启明信息
sz.002233,1,塔牌集团
sz.002234,1,民和股份
sz.002235,1,安妮股份
sz.002236,1,大华股份
sz.002237,1,恒邦股份
sz.002238,1,天威视讯
sz.002239,1,奥特佳
sz.002240,1,威华股份
sz.002241,1,歌尔股份
sz.002242,1,九阳股份
sz.002243,1,通产丽星
sz.002244,1,滨江集团
sz.002245,1,澳洋顺昌
sz.002246,1,北化股份
sz.002247,1,*ST聚力
sz.002248,1,华东数控
sz.002249,1,大洋电机
sz.002250,1,联化科技
sz.002251,1,步步高
sz.002252,1,上海莱士
sz.002253,1,川大智胜
sz.002254,1,泰和新材
sz.002255,1,*ST海陆
sz.002256,1,*ST兆新
sz.002258,1,利尔化学
sz.002259,1,*ST升达
sz.002260,0,*ST德奥
sz.002261,1,拓维信息
sz.002262,1,恩华药业
sz.002263,1,大东南
sz.002264,1,新华都
sz.002265,1,西仪股份
sz.002266,1,浙富控股
sz.002267,1,陕天然气
sz.002268,1,卫士通
sz.002269,1,美邦服饰
sz.002270,1,华明装备
sz.002271,1,东方雨虹
sz.002272,1,川润股份
sz.002273,1,水晶光电
sz.002274,1,华昌化工
sz.002275,1,桂林三金
sz.002276,1,万马股份
sz.002277,1,友阿股份
sz.002278,1,神开股份
sz.002279,1,久其软件
sz.002280,1,*ST联络
sz.002281,1,光迅科技
sz.002282,1,博深股份
sz.002283,1,天润工业
sz.002284,1,亚太股份
sz.002285,0,世联行
sz.002286,1,保龄宝
sz.002287,1,奇正藏药
sz.002288,1,超华科技
sz.002289,1,ST宇顺
sz.002290,1,ST中科创
sz.002291,1,星期六
sz.002292,1,奥飞娱乐
sz.002293,1,罗莱生活
sz.002294,1,信立泰
sz.002295,1,精艺股份
sz.002296,1,辉煌科技
sz.002297,1,博云新材
sz.002298,1,中电兴发
sz.002299,1,圣农发展
sz.002300,1,太阳电缆
sz.002301,1,齐心集团
sz.002302,1,西部建设
sz.002303,1,美盈森
sz.002304,1,洋河股份
sz.002305,1,南国置业
sz.002306,1,ST云网
sz.002307,1,北新路桥
sz.002308,1,威创股份
sz.002309,1,中利集团
sz.002310,1,东方园林
sz.002311,1,海大集团
sz.002312,1,三泰控股
sz.002313,1,日海智能
sz.002314,1,南山控股
sz.002315,1,焦点科技
sz.002316,1,亚联发展
sz.002317,1,众生药业
sz.002318,1,久立特材
sz.002319,1,*ST乐通
sz.002320,1,海峡股份
sz.002321,1,华英农业
sz.002322,1,理工环科
sz.002323,1,*ST雅博
sz.002324,1,普利特
sz.002325,1,洪涛股份
sz.002326,1,永太科技
sz.002327,1,富安娜
sz.002328,1,新朋股份
sz.002329,1,皇氏集团
sz.002330,1,得利斯
sz.002331,1,皖通科技
sz.002332,1,仙琚制药
sz.002333,1,ST罗普
sz.002334,1,英威腾
sz.002335,1,科华恒盛
sz.002336,1,ST人乐
sz.002337,1,赛象科技
sz.002338,1,奥普光电
sz.002339,1,积成电子
sz.002340,1,格林美
sz.002341,1,新纶科技
sz.002342,0,巨力索具
sz.002343,1,慈文传媒
sz.002344,1,海宁皮城
sz.002345,1,潮宏基
sz.002346,1,柘中股份
sz.002347,1,泰尔股份
sz.002348,1,高乐股份
sz.002349,1,精华制药
sz.002350,1,北京科锐
sz.002351,1,漫步者
sz.002352,1,顺丰控股
sz.002353,1,杰瑞股份
sz.002354,1,*ST天娱
sz.002355,1,兴民智通
sz.002356,1,*ST赫美
sz.002357,1,富临运业
sz.002358,1,森源电气
sz.002359,0,*ST北讯
sz.002360,1,同德化工
sz.002361,1,神剑股份
sz.002362,1,汉王科技
sz.002363,1,隆基机械
sz.002364,1,中恒电气
sz.002365,1,永安药业
sz.002366,1,台海核电
sz.002367,1,康力电梯
sz.002368,1,太极股份
sz.002369,1,卓翼科技
sz.002370,1,亚太药业
sz.002371,1,北方华创
sz.002372,1,伟星新材
sz.002373,1,千方科技
sz.002374,1,丽鹏股份
sz.002375,1,亚厦股份
sz.002376,1,新北洋
sz.002377,1,国创高新
sz.002378,1,章源钨业
sz.002379,1,宏创控股
sz.002380,1,科远智慧
sz.002381,1,双箭股份
sz.002382,1,蓝帆医疗
sz.002383,1,合众思壮
sz.002384,1,东山精密
sz.002385,1,大北农
sz.002386,1,天原集团
sz.002387,1,维信诺
sz.002388,1,新亚制程
sz.002389,1,航天彩虹
sz.002390,1,信邦制药
sz.002391,1,长青股份
sz.002392,1,北京利尔
sz.002393,1,力生制药
sz.002394,1,联发股份
sz.002395,1,双象股份
sz.002396,1,星网锐捷
sz.002397,1,梦洁股份
sz.002398,1,垒知集团
sz.002399,1,海普瑞
sz.002400,1,省广集团
sz.002401,1,中远海科
sz.002402,1,和而泰
sz.002403,1,爱仕达
sz.002404,1,嘉欣丝绸
sz.002405,1,四维图新
sz.002406,1,远东传动
sz.002407,1,多氟多
sz.002408,1,齐翔腾达
sz.002409,1,雅克科技
sz.002410,1,广联达
sz.002411,1,延安必康
sz.002412,1,汉森制药
sz.002413,1,雷科防务
sz.002414,1,高德红外
sz.002415,1,海康威视
sz.002416,1,爱施德
sz.002417,1,深南股份
sz.002418,1,*ST康盛
sz.002419,1,天虹股份
sz.002420,1,ST毅昌
sz.002421,1,达实智能
sz.002422,1,科伦药业
sz.002423,1,中粮资本
sz.002424,1,贵州百灵
sz.002425,1,凯撒文化
sz.002426,1,*ST胜利
sz.002427,1,ST尤夫
sz.002428,1,云南锗业
sz.002429,1,兆驰股份
sz.002430,1,杭氧股份
sz.002431,1,棕榈股份
sz.002432,1,九安医疗
sz.002433,1,太安堂
sz.002434,1,万里扬
sz.002435,1,长江健康
sz.002436,1,兴森科技
sz.002437,1,誉衡药业
sz.002438,1,江苏神通
sz.002439,1,启明星辰
sz.002440,1,闰土股份
sz.002441,1,众业达
sz.002442,1,龙星化工
sz.002443,1,金洲管道
sz.002444,1,巨星科技
sz.002445,1,*ST中南
sz.002446,1,盛路通信
sz.002447,1,*ST晨鑫
sz.002448,1,中原内配
sz.002449,1,国星光电
sz.002450,0,*ST康得
sz.002451,1,摩恩电气
sz.002452,1,长高集团
sz.002453,1,华软科技
sz.002454,1,松芝股份
sz.002455,1,百川股份
sz.002456,1,欧菲光
sz.002457,1,青龙管业
sz.002458,1,益生股份
sz.002459,1,晶澳科技
sz.002460,1,赣锋锂业
sz.002461,1,珠江啤酒
sz.002462,1,嘉事堂
sz.002463,1,沪电股份
sz.002464,1,众应互联
sz.002465,1,海格通信
sz.002466,1,天齐锂业
sz.002467,1,二六三
sz.002468,1,申通快递
sz.002469,1,三维工程
sz.002470,1,*ST金正
sz.002471,1,中超控股
sz.002472,1,双环传动
sz.002473,1,ST圣莱
sz.002474,1,榕基软件
sz.002475,1,立讯精密
sz.002476,1,宝莫股份
sz.002478,1,常宝股份
sz.002479,1,富春环保
sz.002480,1,新筑股份
sz.002481,1,双塔食品
sz.002482,1,广田集团
sz.002483,1,润邦股份
sz.002484,1,江海股份
sz.002485,1,希努尔
sz.002486,1,嘉麟杰
sz.002487,1,大金重工
sz.002488,1,金固股份
sz.002489,1,浙江永强
sz.002490,1,山东墨龙
sz.002491,1,通鼎互联
sz.002492,1,恒基达鑫
sz.002493,1,荣盛石化
sz.002494,1,华斯股份
sz.002495,1,佳隆股份
sz.002496,1,*ST辉丰
sz.002497,1,雅化集团
sz.002498,1,汉缆股份
sz.002499,1,*ST科林
sz.002500,1,山西证券
sz.002501,1,*ST利源
sz.002502,1,*ST鼎龙
sz.002503,1,搜于特
sz.002504,1,弘高创意
sz.002505,1,大康农业
sz.002506,1,协鑫集成
sz.002507,1,涪陵榨菜
sz.002508,1,老板电器
sz.002510,1,天汽模
sz.002511,1,中顺洁柔
sz.002512,1,达华智能
sz.002513,1,*ST蓝丰
sz.002514,1,宝馨科技
sz.002515,1,金字火腿
sz.002516,1,旷达科技
sz.002517,1,恺英网络
sz.002518,1,科士达
sz.002519,1,银河电子
sz.002520,1,日发精机
sz.002521,1,齐峰新材
sz.002522,1,浙江众成
sz.002523,1,天桥起重
sz.002524,1,光正集团
sz.002526,1,山东矿机
sz.002527,1,新时达
sz.002528,1,英飞拓
sz.002529,1,*ST海源
sz.002530,1,金财互联
sz.002531,1,天顺风能
sz.002532,1,新界泵业
sz.002533,1,金杯电工
sz.002534,1,杭锅股份
sz.002535,1,*ST林重
sz.002536,1,飞龙股份
sz.002537,1,海联金汇
sz.002538,1,司尔特
sz.002539,1,云图控股
sz.002540,1,亚太科技
sz.002541,1,鸿路钢构
sz.002542,1,中化岩土
sz.002543,1,万和电气
sz.002544,1,杰赛科技
sz.002545,1,东方铁塔
sz.002546,1,新联电子
sz.002547,1,春兴精工
sz.002548,1,金新农
sz.002549,1,凯美特气
sz.002550,1,千红制药
sz.002551,1,尚荣医疗
sz.002552,1,宝鼎科技
sz.002553,1,南方轴承
sz.002554,1,惠博普
sz.002555,1,三七互娱
sz.002556,1,辉隆股份
sz.002557,1,洽洽食品
sz.002558,1,巨人网络
sz.002559,1,亚威股份
sz.002560,1,通达股份
sz.002561,1,徐家汇
sz.002562,1,兄弟科技
sz.002563,1,森马服饰
sz.002564,1,天沃科技
sz.002565,1,顺灏股份
sz.002566,1,益盛药业
sz.002567,1,唐人神
sz.002568,1,百润股份
sz.002569,1,ST步森
sz.002570,1,贝因美
sz.002571,1,德力股份
sz.002572,1,索菲亚
sz.002573,1,清新环境
sz.002574,1,明牌珠宝
sz.002575,1,*ST群兴
sz.002576,1,通达动力
sz.002577,1,雷柏科技
sz.002578,1,闽发铝业
sz.002579,1,中京电子
sz.002580,1,圣阳股份
sz.002581,1,未名医药
sz.002582,1,好想你
sz.002583,1,海能达
sz.002584,1,西陇科学
sz.002585,1,双星新材
sz.002586,1,*ST围海
sz.002587,1,奥拓电子
sz.002588,1,史丹利
sz.002589,1,瑞康医药
sz.002590,1,万安科技
sz.002591,1,恒大高新
sz.002592,1,ST八菱
sz.002593,1,日上集团
sz.002594,1,比亚迪
sz.002595,1,豪迈科技
sz.002596,1,海南瑞泽
sz.002597,1,金禾实业
sz.002598,1,山东章鼓
sz.002599,1,盛通股份
sz.002600,1,领益智造
sz.002601,1,龙蟒佰利
sz.002602,1,世纪华通
sz.002603,1,以岭药业
sz.002605,1,姚记科技
sz.002606,1,大连电瓷
sz.002607,1,中公教育
sz.002608,1,江苏国信
sz.002609,1,捷顺科技
sz.002610,1,爱康科技
sz.002611,1,东方精工
sz.002612,1,朗姿股份
sz.002613,1,北玻股份
sz.002614,1,奥佳华
sz.002615,1,哈尔斯
sz.002616,1,长青集团
sz.002617,1,露笑科技
sz.002618,1,丹邦科技
sz.002619,1,艾格拉斯
sz.002620,1,瑞和股份
sz.002621,1,美吉姆
sz.002622,1,融钰集团
sz.002623,1,亚玛顿
sz.002624,1,完美世界
sz.002625,1,光启技术
sz.002626,1,金达威
sz.002627,1,宜昌交运
sz.002628,1,成都路桥
sz.002629,1,ST仁智
sz.002630,1,华西能源
sz.002631,1,德尔未来
sz.002632,1,道明光学
sz.002633,1,申科股份
sz.002634,1,棒杰股份
sz.002635,1,安洁科技
sz.002636,1,金安国纪
sz.002637,1,赞宇科技
sz.002638,1,*ST勤上
sz.002639,1,雪人股份
sz.002640,1,跨境通
sz.002641,1,永高股份
sz.002642,1,荣联科技
sz.002643,1,万润股份
sz.002644,1,佛慈制药
sz.002645,1,华宏科技
sz.002646,1,青青稞酒
